1,7350.9717961282495
2,8173.942617441775
3,7781.7833281027215
4,8806.316668059564
5,8301.096221361044
6,7828.365797268426
7,7074.322470232451
8,5235.364733700876
9,8275.042188158062
10,10033.754707613685
11,10522.74216163772
12,8990.56441516309
13,10176.34132827779
14,6585.59275600565
15,12746.038548075174
16,11952.95854867547
17,12045.392596198746
18,9791.060522968108
19,7943.602154949981
20,6684.617311450058
