1,4920.20666666667,5623.033155555561,5643.817122222224,7559.773288888878,9033.911655555547,4973.424444444438,6961.87777777778,10054.98528888889,8657.278297530878,5005.303501234572,6807.554233333338,7280.278024691358,7213.365431211669,7350.9717961282495
2,5259.547600000003,4530.614900000006,7680.709955555545,10674.534988888876,9224.559999999994,8758.089999999998,7435.067777777773,8781.462253086414,9577.450123456803,5299.494722222225,6763.41925925926,7306.036512693152,8562.26441835047,8173.942617441775
3,3722.572500000003,5216.285555555558,6804.871388888888,11337.999999999985,10942.159999999987,8698.599999999997,8026.759999999991,9891.604444444434,8748.441111111122,5209.235555555556,7815.936322222229,8034.328577029434,8942.59408310131,7781.7833281027215
4,4594.92,5056.707777777779,6804.560000000004,8190.999999999985,12013.479999999989,9690.2,10545.999999999985,9542.769999999982,9515.195555555563,5922.263822222228,8153.6808489796,7059.367858560106,8375.79045342453,8806.316668059564
5,5887.65,4089.84,6714.719999999999,10993.51999999998,11208.799999999988,11528.719999999988,9829.719999999985,11626.91555555554,9887.52160000001,6762.518400000005,6971.964844444455,7137.288265442664,7297.26449793484,8301.096221361044
6,5446.680000000003,5013.400000000005,8667.959999999992,10214.559999999987,12841.439999999986,11448.279999999982,10425.199999999977,10845.401599999985,10202.598399999995,6787.461511111113,8155.755377777789,7831.495085463966,7765.598869165258,7828.365797268426
7,4514.440000000004,4824.480000000002,8203.199999999995,9763.319999999992,13810.439999999991,11302.679999999993,10691.199999999975,10810.27999999998,11250.831111111105,7180.097777777785,5920.6300000000065,5749.758188326408,7439.879011143743,7074.322470232451
8,5711.439999999998,5163.4400000000005,8146.679999999996,11746.639999999978,12989.679999999997,11105.039999999997,12216.67999999997,8018.191111111099,10990.937777777768,6641.92000000001,6586.391111111118,7593.681898863804,9217.802365038497,5235.364733700876
9,5275.440000000003,4214.960000000002,7647.839999999996,11111.199999999986,13175.199999999999,10779.999999999996,13012.0,9990.239999999993,11790.360000000008,6978.28000000001,4269.210000000005,7945.233696786408,9095.50109220266,8275.042188158062
10,7084.5199999999995,4702.800000000003,9684.75999999999,13154.879999999988,15002.559999999998,12835.840000000007,13351.279999999995,10091.36000000001,11223.000000000002,7900.2800000000125,8139.920000000012,9136.785783317964,8708.197351863157,10033.754707613685
